ID_Cliente,Fecha_Mes,Suscripcion_Activa,Interacciones_Soporte,Uso_Del_Servicio
640,2025-05-01,1,0,15.7
640,2025-06-01,1,2,14.2
640,2025-07-01,1,0,14.9
640,2025-08-01,1,0,20.6
640,2025-09-01,1,1,18.5
640,2025-10-01,1,2,22.3
640,2025-11-01,1,0,14.1
640,2025-12-01,1,1,10.3
641,2025-10-01,1,1,17.4
641,2025-11-01,1,1,14.4
641,2025-12-01,1,0,16.0
642,2025-08-01,1,0,33.4
642,2025-09-01,1,0,33.8
642,2025-10-01,1,2,35.3
642,2025-11-01,1,1,24.4
642,2025-12-01,0,0,27.3
643,2025-07-01,1,0,25.6
643,2025-08-01,1,0,22.0
643,2025-09-01,1,0,18.9
643,2025-10-01,1,0,16.5
643,2025-11-01,1,0,14.1
643,2025-12-01,1,0,14.9
644,2025-10-01,0,3,22.3
645,2025-10-01,1,0,21.2
645,2025-11-01,1,0,13.5
645,2025-12-01,1,0,10.6
646,2024-08-01,1,1,16.6
646,2024-09-01,1,0,17.7
646,2024-10-01,1,0,17.5
646,2024-11-01,1,0,15.4
646,2024-12-01,1,0,15.8
646,2025-01-01,1,1,11.3
646,2025-02-01,1,1,13.8
646,2025-03-01,1,0,14.1
646,2025-04-01,1,1,15.9
646,2025-05-01,1,1,19.2
646,2025-06-01,1,0,16.5
646,2025-07-01,1,0,16.5
646,2025-08-01,0,0,9.8
647,2025-10-01,1,0,18.4
647,2025-11-01,1,0,21.7
647,2025-12-01,1,0,15.3
648,2025-03-01,1,1,25.4
648,2025-04-01,1,0,30.2
648,2025-05-01,1,0,30.3
648,2025-06-01,1,1,27.0
648,2025-07-01,1,0,29.1
648,2025-08-01,1,0,28.6
648,2025-09-01,1,0,32.1
648,2025-10-01,0,0,25.1
649,2025-06-01,1,1,6.2
649,2025-07-01,1,0,0.2
649,2025-08-01,1,0,2.4
649,2025-09-01,1,1,1.7
649,2025-10-01,0,1,0.0
650,2025-10-01,1,1,29.4
650,2025-11-01,1,0,23.3
650,2025-12-01,1,0,21.4
651,2025-10-01,1,1,11.5
651,2025-11-01,1,0,14.4
651,2025-12-01,1,0,18.3
652,2025-11-01,1,1,16.6
652,2025-12-01,0,1,14.0
653,2025-08-01,1,0,23.8
653,2025-09-01,1,0,21.8
653,2025-10-01,0,0,21.4
654,2025-01-01,1,0,23.2
654,2025-02-01,1,0,17.5
654,2025-03-01,1,0,15.5
654,2025-04-01,1,0,11.0
654,2025-05-01,1,1,8.6
654,2025-06-01,0,1,6.3
655,2025-08-01,0,1,10.8
656,2025-12-01,1,0,25.5
657,2025-04-01,1,1,15.6
657,2025-05-01,1,0,8.3
657,2025-06-01,1,0,10.7
657,2025-07-01,1,0,13.6
657,2025-08-01,1,0,9.9
657,2025-09-01,1,0,13.0
657,2025-10-01,1,0,12.8
657,2025-11-01,1,0,14.5
657,2025-12-01,0,2,15.8
658,2024-07-01,0,1,11.3
659,2025-07-01,1,0,8.4
659,2025-08-01,1,1,14.1
659,2025-09-01,0,1,9.8
660,2025-09-01,1,1,16.2
660,2025-10-01,1,0,17.4
660,2025-11-01,1,0,11.4
660,2025-12-01,1,1,18.7
661,2025-12-01,1,0,7.6
662,2025-07-01,1,2,18.0
662,2025-08-01,1,0,14.3
662,2025-09-01,0,0,11.0
663,2024-10-01,1,1,18.7
663,2024-11-01,1,1,22.1
663,2024-12-01,1,1,22.2
663,2025-01-01,1,0,17.4
663,2025-02-01,0,1,9.4
664,2025-02-01,1,0,22.0
664,2025-03-01,1,1,23.6
664,2025-04-01,1,0,26.4
664,2025-05-01,0,1,22.9
665,2024-08-01,1,1,3.9
665,2024-09-01,1,2,10.2
665,2024-10-01,1,1,10.8
665,2024-11-01,1,1,12.0
665,2024-12-01,0,0,8.8
666,2024-07-01,1,0,5.5
666,2024-08-01,1,2,2.1
666,2024-09-01,0,0,3.1
667,2025-03-01,1,0,38.9
667,2025-04-01,1,0,36.6
667,2025-05-01,1,1,34.4
667,2025-06-01,1,1,37.3
667,2025-07-01,0,1,36.4
668,2024-09-01,0,0,23.7
669,2025-02-01,1,0,22.4
669,2025-03-01,1,1,26.2
669,2025-04-01,1,0,26.7
669,2025-05-01,1,2,30.6
669,2025-06-01,0,0,27.8
670,2024-08-01,0,2,1.0
671,2025-04-01,1,0,2.3
671,2025-05-01,0,0,0.0
672,2025-01-01,1,2,2.0
672,2025-02-01,1,0,4.2
672,2025-03-01,1,1,1.0
672,2025-04-01,1,0,3.8
672,2025-05-01,1,1,0.0
672,2025-06-01,1,0,6.9
672,2025-07-01,1,2,0.0
672,2025-08-01,0,0,1.7
673,2024-12-01,1,0,33.5
673,2025-01-01,1,0,28.7
673,2025-02-01,1,1,17.6
673,2025-03-01,1,1,12.4
673,2025-04-01,1,0,18.3
673,2025-05-01,1,0,9.7
673,2025-06-01,0,0,7.3
674,2025-05-01,1,0,14.4
674,2025-06-01,1,0,15.6
674,2025-07-01,0,0,12.0
675,2025-08-01,1,1,10.6
675,2025-09-01,0,2,7.5
676,2025-05-01,1,1,19.2
676,2025-06-01,1,1,21.8
676,2025-07-01,0,1,19.3
677,2024-12-01,0,2,12.9
678,2025-08-01,1,1,33.1
678,2025-09-01,1,0,30.7
678,2025-10-01,1,0,35.0
678,2025-11-01,1,0,32.9
678,2025-12-01,1,1,30.9
679,2025-10-01,1,0,26.5
679,2025-11-01,0,2,28.3
680,2025-02-01,1,0,33.3
680,2025-03-01,1,1,33.4
680,2025-04-01,0,0,24.1
681,2025-03-01,1,1,21.5
681,2025-04-01,1,0,24.3
681,2025-05-01,1,1,23.6
681,2025-06-01,1,0,22.9
681,2025-07-01,1,1,25.1
681,2025-08-01,1,0,26.1
681,2025-09-01,1,0,25.3
681,2025-10-01,0,0,26.1
682,2025-09-01,1,1,13.4
682,2025-10-01,1,0,14.8
682,2025-11-01,1,0,10.2
682,2025-12-01,1,0,9.6
683,2025-02-01,1,0,19.8
683,2025-03-01,1,0,19.5
683,2025-04-01,0,1,19.3
684,2025-06-01,1,0,30.0
684,2025-07-01,1,0,23.6
684,2025-08-01,1,0,19.0
684,2025-09-01,1,1,20.9
684,2025-10-01,1,0,9.2
684,2025-11-01,1,0,12.2
684,2025-12-01,1,0,7.5
685,2025-08-01,1,1,33.1
685,2025-09-01,1,1,30.5
685,2025-10-01,1,0,35.3
685,2025-11-01,1,0,26.3
685,2025-12-01,1,1,31.4
686,2025-11-01,1,0,14.9
686,2025-12-01,1,0,20.5
687,2025-04-01,1,1,16.0
687,2025-05-01,1,0,13.9
687,2025-06-01,1,1,16.6
687,2025-07-01,1,2,11.8
687,2025-08-01,1,1,13.4
687,2025-09-01,1,1,19.1
687,2025-10-01,0,0,10.5
688,2025-02-01,1,0,9.6
688,2025-03-01,1,0,8.7
688,2025-04-01,1,1,7.7
688,2025-05-01,0,0,9.3
689,2024-09-01,1,1,10.9
689,2024-10-01,1,0,12.8
689,2024-11-01,1,2,14.6
689,2024-12-01,1,0,8.0
689,2025-01-01,0,1,15.3
690,2025-09-01,1,0,17.4
690,2025-10-01,1,0,12.1
690,2025-11-01,1,2,14.4
690,2025-12-01,1,0,8.2
691,2025-05-01,1,0,16.6
691,2025-06-01,1,0,9.4
691,2025-07-01,1,0,11.0
691,2025-08-01,1,1,9.4
691,2025-09-01,1,0,10.5
691,2025-10-01,1,0,5.8
691,2025-11-01,1,1,16.0
691,2025-12-01,1,0,12.5
692,2025-10-01,1,0,12.6
692,2025-11-01,1,2,7.6
692,2025-12-01,1,0,10.3
693,2025-10-01,1,2,20.8
693,2025-11-01,1,0,21.4
693,2025-12-01,0,1,20.2
694,2024-10-01,1,0,8.5
694,2024-11-01,1,3,5.9
694,2024-12-01,1,1,7.9
694,2025-01-01,1,0,10.9
694,2025-02-01,0,0,5.9
695,2025-01-01,1,1,21.6
695,2025-02-01,1,0,18.9
695,2025-03-01,1,0,21.6
695,2025-04-01,1,0,15.7
695,2025-05-01,1,1,17.6
695,2025-06-01,1,2,11.1
695,2025-07-01,1,1,12.5
695,2025-08-01,0,1,1.0
696,2024-10-01,1,0,26.4
696,2024-11-01,1,0,20.1
696,2024-12-01,1,0,20.0
696,2025-01-01,1,2,13.0
696,2025-02-01,0,1,9.5
697,2024-10-01,1,0,13.2
697,2024-11-01,1,0,20.8
697,2024-12-01,1,1,12.8
697,2025-01-01,1,0,9.9
697,2025-02-01,1,1,9.3
697,2025-03-01,0,1,2.8
698,2025-03-01,0,3,7.7
699,2025-04-01,1,1,14.0
699,2025-05-01,1,0,9.2
699,2025-06-01,1,1,10.3
699,2025-07-01,1,1,8.1
699,2025-08-01,0,1,8.8
700,2024-08-01,1,0,12.3
700,2024-09-01,1,0,15.8
700,2024-10-01,1,1,17.3
700,2024-11-01,1,2,17.6
700,2024-12-01,1,0,15.5
700,2025-01-01,1,1,14.8
700,2025-02-01,1,2,18.7
700,2025-03-01,1,0,10.8
700,2025-04-01,1,0,18.3
700,2025-05-01,1,0,16.5
700,2025-06-01,0,0,13.6
701,2024-10-01,1,0,22.2
701,2024-11-01,1,0,15.3
701,2024-12-01,1,0,14.3
701,2025-01-01,1,0,20.6
701,2025-02-01,1,0,21.6
701,2025-03-01,1,0,22.6
701,2025-04-01,1,1,25.7
701,2025-05-01,0,0,18.6
702,2025-12-01,1,1,16.2
703,2024-08-01,1,1,21.7
703,2024-09-01,1,0,25.2
703,2024-10-01,1,0,21.9
703,2024-11-01,1,0,18.3
703,2024-12-01,1,0,22.5
703,2025-01-01,1,1,19.5
703,2025-02-01,1,0,21.8
703,2025-03-01,1,0,20.4
703,2025-04-01,1,0,23.0
703,2025-05-01,1,0,21.6
703,2025-06-01,1,0,26.1
703,2025-07-01,0,1,25.7
704,2025-03-01,0,3,22.2
705,2025-12-01,1,0,23.6
706,2024-09-01,1,0,9.6
706,2024-10-01,1,0,4.5
706,2024-11-01,0,0,11.6
707,2025-07-01,1,1,6.2
707,2025-08-01,1,0,10.0
707,2025-09-01,1,0,3.7
707,2025-10-01,1,1,6.9
707,2025-11-01,1,1,8.2
707,2025-12-01,1,0,4.8
708,2025-11-01,1,1,17.2
708,2025-12-01,1,0,11.3
709,2024-11-01,1,1,20.3
709,2024-12-01,1,1,24.5
709,2025-01-01,1,1,22.1
709,2025-02-01,1,0,18.8
709,2025-03-01,1,2,24.1
709,2025-04-01,1,0,14.3
709,2025-05-01,1,0,21.1
709,2025-06-01,1,0,24.6
709,2025-07-01,1,1,13.5
709,2025-08-01,0,1,19.9
710,2025-02-01,1,0,21.4
710,2025-03-01,1,0,24.2
710,2025-04-01,1,1,19.0
710,2025-05-01,1,0,21.2
710,2025-06-01,1,2,23.5
710,2025-07-01,1,0,19.9
710,2025-08-01,1,1,19.0
710,2025-09-01,0,0,26.8
711,2025-01-01,1,2,18.9
711,2025-02-01,0,0,13.1
712,2025-06-01,1,0,19.2
712,2025-07-01,1,0,13.8
712,2025-08-01,1,0,7.0
712,2025-09-01,1,1,10.6
712,2025-10-01,1,0,10.4
712,2025-11-01,1,0,12.4
712,2025-12-01,1,0,8.3
713,2024-08-01,1,0,15.2
713,2024-09-01,1,0,22.4
713,2024-10-01,1,0,19.9
713,2024-11-01,1,1,14.7
713,2024-12-01,1,0,15.2
713,2025-01-01,1,1,16.9
713,2025-02-01,1,0,15.9
713,2025-03-01,1,1,14.5
713,2025-04-01,1,0,19.3
713,2025-05-01,1,0,12.5
713,2025-06-01,1,1,15.5
713,2025-07-01,1,1,16.2
713,2025-08-01,1,1,14.0
713,2025-09-01,1,1,23.1
713,2025-10-01,1,1,13.1
713,2025-11-01,1,0,23.2
713,2025-12-01,1,0,14.2
714,2025-05-01,1,0,25.6
714,2025-06-01,1,0,29.2
714,2025-07-01,1,0,28.1
714,2025-08-01,1,0,34.2
714,2025-09-01,1,0,26.6
714,2025-10-01,1,0,26.6
714,2025-11-01,0,0,26.1
715,2025-06-01,1,0,18.7
715,2025-07-01,1,0,20.7
715,2025-08-01,1,0,19.1
715,2025-09-01,1,0,23.6
715,2025-10-01,1,0,27.7
715,2025-11-01,1,1,24.3
715,2025-12-01,1,0,22.2
716,2025-02-01,1,0,24.1
716,2025-03-01,1,0,21.5
716,2025-04-01,1,0,19.2
716,2025-05-01,1,1,15.1
716,2025-06-01,1,0,11.4
716,2025-07-01,1,1,10.6
716,2025-08-01,0,1,5.9
717,2025-08-01,1,1,8.1
717,2025-09-01,1,1,5.1
717,2025-10-01,0,0,1.0
718,2025-10-01,1,1,12.1
718,2025-11-01,1,0,3.2
718,2025-12-01,0,0,11.7
719,2025-02-01,1,1,20.1
719,2025-03-01,1,0,16.3
719,2025-04-01,0,0,6.5
720,2024-10-01,1,0,12.9
720,2024-11-01,1,1,13.4
720,2024-12-01,1,0,9.4
720,2025-01-01,1,0,13.9
720,2025-02-01,1,0,11.1
720,2025-03-01,1,2,13.2
720,2025-04-01,0,0,9.2
721,2024-12-01,0,1,16.0
722,2025-03-01,1,0,25.6
722,2025-04-01,1,0,24.8
722,2025-05-01,1,0,27.5
722,2025-06-01,1,1,27.5
722,2025-07-01,1,1,24.0
722,2025-08-01,0,0,21.8
723,2024-11-01,1,0,32.1
723,2024-12-01,1,1,23.4
723,2025-01-01,1,0,28.8
723,2025-02-01,1,0,29.4
723,2025-03-01,1,0,30.1
723,2025-04-01,1,0,32.6
723,2025-05-01,1,0,29.0
723,2025-06-01,1,0,28.2
723,2025-07-01,1,1,31.2
723,2025-08-01,1,0,25.9
723,2025-09-01,1,0,28.1
723,2025-10-01,1,1,27.5
723,2025-11-01,0,0,29.6
724,2025-02-01,1,0,13.1
724,2025-03-01,1,1,14.3
724,2025-04-01,1,1,15.5
724,2025-05-01,1,2,5.5
724,2025-06-01,0,0,10.4
725,2025-09-01,1,0,25.9
725,2025-10-01,1,0,26.7
725,2025-11-01,1,0,26.0
725,2025-12-01,1,1,28.9
726,2025-10-01,1,1,8.6
726,2025-11-01,1,3,7.9
726,2025-12-01,0,0,2.0
727,2025-10-01,1,1,13.9
727,2025-11-01,1,0,12.0
727,2025-12-01,1,0,17.2
728,2025-05-01,1,0,28.4
728,2025-06-01,1,1,30.5
728,2025-07-01,1,0,25.6
728,2025-08-01,1,1,24.5
728,2025-09-01,1,0,29.4
728,2025-10-01,1,0,33.4
728,2025-11-01,1,0,28.3
728,2025-12-01,1,0,29.3
729,2025-09-01,1,0,12.3
729,2025-10-01,1,1,16.8
729,2025-11-01,0,0,8.7
730,2024-10-01,1,0,8.1
730,2024-11-01,1,1,7.6
730,2024-12-01,1,1,4.8
730,2025-01-01,0,1,6.7
731,2025-01-01,1,0,21.0
731,2025-02-01,1,0,24.4
731,2025-03-01,1,2,23.7
731,2025-04-01,1,0,19.9
731,2025-05-01,1,0,24.2
731,2025-06-01,1,0,23.8
731,2025-07-01,1,0,28.3
731,2025-08-01,1,0,25.7
731,2025-09-01,1,1,24.2
731,2025-10-01,0,0,27.5
732,2025-05-01,1,0,20.8
732,2025-06-01,1,0,19.6
732,2025-07-01,0,0,18.7
733,2025-11-01,1,0,17.4
733,2025-12-01,1,1,21.2
734,2025-09-01,1,0,22.2
734,2025-10-01,1,0,19.2
734,2025-11-01,1,0,21.1
734,2025-12-01,1,0,21.3
735,2025-07-01,1,0,13.5
735,2025-08-01,1,0,14.5
735,2025-09-01,0,0,14.3
736,2025-09-01,1,1,20.2
736,2025-10-01,1,1,16.9
736,2025-11-01,0,0,16.7
737,2025-11-01,1,0,8.6
737,2025-12-01,1,2,11.9
738,2025-07-01,1,0,7.4
738,2025-08-01,1,0,9.1
738,2025-09-01,1,2,4.2
738,2025-10-01,1,0,10.0
738,2025-11-01,1,0,1.7
738,2025-12-01,1,0,0.0
739,2025-06-01,1,0,12.6
739,2025-07-01,1,0,11.1
739,2025-08-01,1,0,6.5
739,2025-09-01,1,0,9.6
739,2025-10-01,1,1,8.2
739,2025-11-01,1,0,2.8
739,2025-12-01,1,2,8.0
740,2025-03-01,1,0,21.6
740,2025-04-01,1,1,16.8
740,2025-05-01,1,1,18.8
740,2025-06-01,1,0,22.4
740,2025-07-01,1,0,19.0
740,2025-08-01,1,1,24.1
740,2025-09-01,1,1,18.2
740,2025-10-01,0,0,20.4
741,2024-08-01,1,0,17.6
741,2024-09-01,1,0,16.8
741,2024-10-01,1,0,16.8
741,2024-11-01,1,0,15.8
741,2024-12-01,1,0,17.0
741,2025-01-01,1,0,15.5
741,2025-02-01,1,0,21.0
741,2025-03-01,0,0,20.2
742,2025-10-01,1,0,15.8
742,2025-11-01,1,0,16.4
742,2025-12-01,1,0,20.0
743,2025-12-01,1,0,19.7
744,2024-09-01,1,0,14.2
744,2024-10-01,1,0,17.8
744,2024-11-01,1,1,10.0
744,2024-12-01,1,0,10.8
744,2025-01-01,1,2,5.7
744,2025-02-01,1,1,7.4
744,2025-03-01,1,0,0.0
744,2025-04-01,1,1,5.1
744,2025-05-01,1,1,2.3
744,2025-06-01,1,0,2.6
744,2025-07-01,1,3,3.8
744,2025-08-01,1,0,0.0
744,2025-09-01,1,0,0.0
744,2025-10-01,0,1,1.4
745,2024-09-01,1,0,39.7
745,2024-10-01,1,0,22.6
745,2024-11-01,1,1,19.8
745,2024-12-01,0,2,24.5
746,2024-11-01,1,0,21.2
746,2024-12-01,1,0,19.1
746,2025-01-01,0,2,23.9
747,2024-10-01,0,0,20.9
748,2025-05-01,1,1,12.2
748,2025-06-01,0,0,14.2
749,2025-09-01,1,1,16.3
749,2025-10-01,1,0,21.0
749,2025-11-01,0,1,20.3
750,2025-05-01,1,1,29.2
750,2025-06-01,1,0,23.4
750,2025-07-01,0,0,26.0
751,2024-10-01,1,0,18.7
751,2024-11-01,1,0,15.4
751,2024-12-01,1,0,11.2
751,2025-01-01,1,0,20.8
751,2025-02-01,1,0,17.1
751,2025-03-01,1,0,20.1
751,2025-04-01,1,0,20.4
751,2025-05-01,1,0,18.0
751,2025-06-01,1,0,18.4
751,2025-07-01,1,0,14.7
751,2025-08-01,1,1,16.8
751,2025-09-01,1,0,18.8
751,2025-10-01,1,1,19.0
751,2025-11-01,1,0,12.5
751,2025-12-01,1,1,15.1
752,2024-08-01,1,0,19.4
752,2024-09-01,1,0,26.8
752,2024-10-01,1,1,24.0
752,2024-11-01,0,2,19.0
753,2025-11-01,1,1,15.7
753,2025-12-01,1,0,20.5
754,2025-08-01,1,1,17.4
754,2025-09-01,1,0,12.1
754,2025-10-01,1,0,11.4
754,2025-11-01,1,0,7.7
754,2025-12-01,1,0,9.2
755,2025-07-01,1,0,27.9
755,2025-08-01,0,2,19.5
756,2025-10-01,1,0,19.7
756,2025-11-01,1,0,22.7
756,2025-12-01,1,0,22.2
757,2025-08-01,1,0,5.5
757,2025-09-01,1,2,0.4
757,2025-10-01,0,1,7.4
758,2025-10-01,1,0,31.4
758,2025-11-01,1,1,33.6
758,2025-12-01,0,0,31.4
759,2025-02-01,1,0,20.3
759,2025-03-01,1,1,16.7
759,2025-04-01,1,0,10.5
759,2025-05-01,1,0,9.8
759,2025-06-01,1,0,13.2
759,2025-07-01,1,0,8.7
759,2025-08-01,1,0,4.3
759,2025-09-01,0,2,3.9
760,2025-12-01,1,0,6.5
761,2024-10-01,1,0,21.9
761,2024-11-01,1,1,15.9
761,2024-12-01,0,1,8.1
762,2025-09-01,1,0,4.2
762,2025-10-01,1,1,8.7
762,2025-11-01,1,1,6.7
762,2025-12-01,0,1,5.0
763,2025-03-01,1,0,20.0
763,2025-04-01,1,0,20.0
763,2025-05-01,0,0,26.2
764,2025-04-01,1,0,9.2
764,2025-05-01,1,0,16.4
764,2025-06-01,1,1,14.5
764,2025-07-01,1,0,13.6
764,2025-08-01,1,0,14.6
764,2025-09-01,1,0,10.7
764,2025-10-01,1,0,11.6
764,2025-11-01,1,0,13.3
764,2025-12-01,1,0,10.5
765,2025-11-01,1,0,5.2
765,2025-12-01,1,0,3.6
766,2024-11-01,1,0,22.2
766,2024-12-01,1,0,20.0
766,2025-01-01,0,0,23.1
767,2025-11-01,1,0,15.7
767,2025-12-01,1,0,21.2
768,2025-12-01,1,1,12.8
769,2024-08-01,0,0,8.5
770,2024-10-01,1,0,16.7
770,2024-11-01,1,0,18.4
770,2024-12-01,1,0,14.7
770,2025-01-01,1,0,20.1
770,2025-02-01,1,1,20.4
770,2025-03-01,1,0,19.5
770,2025-04-01,1,0,16.4
770,2025-05-01,0,0,18.3
771,2025-10-01,1,2,7.3
771,2025-11-01,1,0,3.6
771,2025-12-01,1,0,6.6
772,2024-11-01,1,1,19.6
772,2024-12-01,1,1,16.1
772,2025-01-01,1,0,20.1
772,2025-02-01,0,1,23.2
773,2025-11-01,1,0,16.9
773,2025-12-01,1,2,19.6
774,2024-07-01,1,2,29.3
774,2024-08-01,0,0,21.0
775,2025-12-01,1,1,18.0
776,2025-04-01,1,0,14.5
776,2025-05-01,1,0,10.7
776,2025-06-01,1,0,12.2
776,2025-07-01,1,1,0.0
776,2025-08-01,1,0,6.9
776,2025-09-01,1,0,9.0
776,2025-10-01,0,0,4.9
777,2025-06-01,1,0,30.2
777,2025-07-01,1,0,25.5
777,2025-08-01,1,0,21.5
777,2025-09-01,1,0,17.0
777,2025-10-01,1,0,20.0
777,2025-11-01,1,0,12.2
777,2025-12-01,1,2,14.0
778,2025-08-01,1,1,11.6
778,2025-09-01,1,0,8.3
778,2025-10-01,1,1,15.2
778,2025-11-01,0,1,12.8
779,2024-10-01,1,0,19.9
779,2024-11-01,1,1,19.5
779,2024-12-01,0,2,22.3
780,2025-01-01,1,1,14.4
780,2025-02-01,1,0,14.5
780,2025-03-01,0,1,10.6
781,2024-12-01,1,0,16.3
781,2025-01-01,1,1,15.4
781,2025-02-01,1,1,17.0
781,2025-03-01,1,0,13.9
781,2025-04-01,1,2,10.3
781,2025-05-01,1,0,7.8
781,2025-06-01,0,0,5.7
782,2025-05-01,1,0,11.1
782,2025-06-01,1,0,10.2
782,2025-07-01,1,0,7.8
782,2025-08-01,1,0,14.6
782,2025-09-01,1,0,19.3
782,2025-10-01,1,0,12.5
782,2025-11-01,0,2,17.0
783,2025-03-01,1,0,10.9
783,2025-04-01,1,1,9.5
783,2025-05-01,1,1,10.6
783,2025-06-01,0,0,9.7
784,2025-12-01,1,0,16.4
785,2025-12-01,1,0,16.4
786,2025-02-01,0,1,7.1
787,2025-01-01,1,0,18.2
787,2025-02-01,1,1,17.5
787,2025-03-01,0,2,16.0
788,2024-07-01,1,1,26.3
788,2024-08-01,1,0,22.7
788,2024-09-01,0,0,27.1
789,2025-12-01,1,0,13.7
790,2025-03-01,1,0,13.4
790,2025-04-01,1,0,8.8
790,2025-05-01,1,1,16.6
790,2025-06-01,1,0,12.7
790,2025-07-01,1,0,13.2
790,2025-08-01,1,0,13.0
790,2025-09-01,1,0,20.7
790,2025-10-01,1,0,10.1
790,2025-11-01,1,0,16.5
790,2025-12-01,1,0,14.9
791,2025-03-01,1,0,10.8
791,2025-04-01,1,1,11.2
791,2025-05-01,0,1,6.7
792,2025-03-01,1,0,12.3
792,2025-04-01,0,0,4.7
793,2025-11-01,1,2,7.2
793,2025-12-01,1,1,4.5
794,2025-08-01,0,0,5.9
795,2025-04-01,1,1,16.2
795,2025-05-01,1,0,23.7
795,2025-06-01,1,0,19.5
795,2025-07-01,1,0,15.6
795,2025-08-01,1,0,16.2
795,2025-09-01,1,0,22.1
795,2025-10-01,1,0,18.4
795,2025-11-01,1,0,19.9
795,2025-12-01,1,1,15.5
796,2025-11-01,1,1,2.4
796,2025-12-01,1,1,4.5
797,2025-05-01,1,1,5.2
797,2025-06-01,1,2,6.4
797,2025-07-01,0,0,3.8
798,2024-12-01,1,1,22.5
798,2025-01-01,1,1,13.6
798,2025-02-01,0,1,9.8
799,2025-06-01,1,1,18.3
799,2025-07-01,1,0,15.9
799,2025-08-01,1,1,18.2
799,2025-09-01,0,0,8.8
800,2025-04-01,1,0,19.6
800,2025-05-01,1,0,21.7
800,2025-06-01,1,0,14.9
800,2025-07-01,1,1,16.6
800,2025-08-01,0,0,15.1
801,2025-01-01,1,0,29.3
801,2025-02-01,1,0,23.5
801,2025-03-01,1,0,25.0
801,2025-04-01,1,0,25.1
801,2025-05-01,1,0,31.5
801,2025-06-01,1,0,24.4
801,2025-07-01,1,0,23.9
801,2025-08-01,1,0,24.0
801,2025-09-01,1,1,29.9
801,2025-10-01,1,0,25.9
801,2025-11-01,1,0,27.0
801,2025-12-01,1,0,31.1
802,2025-02-01,1,0,29.7
802,2025-03-01,0,1,22.3
803,2025-03-01,1,0,17.5
803,2025-04-01,1,1,21.1
803,2025-05-01,0,0,19.6
804,2025-10-01,1,0,14.8
804,2025-11-01,1,2,16.3
804,2025-12-01,1,0,17.5
805,2024-12-01,1,2,6.4
805,2025-01-01,1,2,8.1
805,2025-02-01,0,0,12.6
806,2025-07-01,1,1,6.7
806,2025-08-01,1,1,7.1
806,2025-09-01,0,1,7.0
807,2024-09-01,1,0,19.0
807,2024-10-01,1,0,20.4
807,2024-11-01,1,0,19.2
807,2024-12-01,1,0,16.4
807,2025-01-01,1,0,12.5
807,2025-02-01,1,0,13.2
807,2025-03-01,1,2,7.0
807,2025-04-01,1,1,0.0
807,2025-05-01,1,0,0.1
807,2025-06-01,0,1,5.7
808,2024-08-01,1,0,31.8
808,2024-09-01,1,1,28.7
808,2024-10-01,0,0,33.8
809,2025-12-01,1,0,22.1
810,2025-07-01,1,0,7.2
810,2025-08-01,1,1,6.7
810,2025-09-01,1,0,12.1
810,2025-10-01,1,1,12.2
810,2025-11-01,1,0,11.2
810,2025-12-01,1,0,10.6
811,2025-10-01,1,0,30.3
811,2025-11-01,1,0,29.8
811,2025-12-01,1,0,26.1
812,2024-11-01,1,0,20.4
812,2024-12-01,1,0,21.8
812,2025-01-01,1,0,26.4
812,2025-02-01,1,0,26.3
812,2025-03-01,1,0,24.3
812,2025-04-01,1,0,21.8
812,2025-05-01,1,0,33.5
812,2025-06-01,1,0,23.6
812,2025-07-01,0,0,18.5
813,2025-06-01,1,0,25.6
813,2025-07-01,1,2,22.2
813,2025-08-01,1,1,24.4
813,2025-09-01,1,1,26.1
813,2025-10-01,1,0,27.3
813,2025-11-01,1,0,22.4
813,2025-12-01,1,0,27.2
814,2025-06-01,1,0,17.7
814,2025-07-01,1,0,18.1
814,2025-08-01,1,1,16.4
814,2025-09-01,1,1,10.7
814,2025-10-01,1,1,13.5
814,2025-11-01,1,0,15.9
814,2025-12-01,1,1,19.4
815,2025-01-01,1,1,25.7
815,2025-02-01,1,0,25.3
815,2025-03-01,1,0,20.8
815,2025-04-01,1,0,25.6
815,2025-05-01,1,0,19.5
815,2025-06-01,1,0,25.3
815,2025-07-01,1,0,22.0
815,2025-08-01,1,0,22.6
815,2025-09-01,1,0,18.3
815,2025-10-01,1,0,20.3
815,2025-11-01,1,0,21.6
815,2025-12-01,1,0,24.9
816,2025-02-01,1,1,16.7
816,2025-03-01,1,0,15.8
816,2025-04-01,1,1,15.2
816,2025-05-01,1,0,11.8
816,2025-06-01,1,0,21.6
816,2025-07-01,0,1,15.0
817,2025-03-01,1,0,26.8
817,2025-04-01,1,0,26.5
817,2025-05-01,1,0,30.9
817,2025-06-01,1,1,29.7
817,2025-07-01,1,0,31.7
817,2025-08-01,1,1,31.5
817,2025-09-01,1,0,29.4
817,2025-10-01,0,1,24.6
818,2024-10-01,1,0,35.6
818,2024-11-01,1,0,28.2
818,2024-12-01,1,2,29.0
818,2025-01-01,1,0,27.3
818,2025-02-01,0,0,14.5
819,2024-08-01,1,0,1.1
819,2024-09-01,1,2,4.5
819,2024-10-01,1,0,7.8
819,2024-11-01,0,1,3.6
820,2024-11-01,1,0,29.7
820,2024-12-01,1,1,26.0
820,2025-01-01,1,1,18.2
820,2025-02-01,1,0,26.3
